CID,MolFormula,MolWeight,SMILES
101269031,C20H14N2O8,410.0750154079999,"CCOC(=O)CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CC(=O)O)C1=O"
101334232,C22H24N4O4,408.179755248,"CNCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCCNC)C1=O"
101336880,C28H31N3O8,537.2111149519999,"CCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCCC(C(=O)O)NC(=O)OC(C)(C)C)C1=O"
101340029,C18H13N3O6,367.08043513599995,"C1=CC2=C3C(=CC=C4C3=C1C(=O)N(C4=O)CCN)C(=O)N(C2=O)CC(=O)O"
101345089,C34H30N2O12S2,722.1240164000003,"C1=CC(=CC(=C1)OCCCCS(=O)(=O)O)C2=CC(=C(C=C2)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)NC6=O)C3=O)OCCCCS(=O)(=O)O"
101345090,C34H30N2O12S2,722.1240164000002,"C1=CC=C(C(=C1)C2=C(C=C(C=C2)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)NC6=O)C3=O)OCCCCS(=O)(=O)O)OCCCCS(=O)(=O)O"
101355060,C32H22N2O8,562.137615664,"C1=CC=C(C=C1)CC(C(=O)O)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C(CC6=CC=CC=C6)C(=O)O)C2=O"
101355601,C32H34N2O14,670.2010037680001,"CCOC(=O)CC(=O)OCCOCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCOCCOC(=O)CC(=O)OCC)C1=O"
101363794,C24H26N2O4,406.18925731199994,"CC(C)CCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCC(C)C)C1=O"
101363795,C26H28N4O6,492.20088461599994,"C1COCCN1CCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCN6CCOCC6)C2=O"
101363796,C54H62N2O4,802.470958464,"CC(C)C1=CC2=C(CCC3C2(CCCC3(C)CN4C(=O)C5=C6C(=CC=C7C6=C(C=C5)C(=O)N(C7=O)CC8(CCCC9(C8CCC2=C9C=C(C=C2)C(C)C)C)C)C4=O)C)C=C1"
101363856,C128H152N30O34+4,2653.1065276243626,"C1=CC2=C3C(=CC=C4C3=C1C(=O)N(C4=O)CCC(=NCCC(=NCCC(=NCCC(=NC(CCCC[NH3+])C(=NCCN5C(=O)C6=C7C(=CC=C8C7=C(C=C6)C(=O)N(C8=O)CCC(=NCC(=N)O)O)C5=O)O)O)O)O)O)C(=O)N(C2=O)CCN=C(C(CCCC[NH3+])N=C(CCCCC(=NC(CCCC[NH3+])C(=NCCN9C(=O)C1=C2C(=CC=C3C2=C(C=C1)C(=O)N(C3=O)CCC(=NCCC(=NCCC(=NCCC(=NC(CCCC[NH3+])C(=NCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCC(=NCC(=N)O)O)C1=O)O)O)O)O)O)C9=O)O)O)O)O"
101363857,C128H148N30O34,2649.0774218160022,"C1=CC2=C3C(=CC=C4C3=C1C(=O)N(C4=O)CCC(=NCCC(=NCCC(=NCCC(=NC(CCCCN)C(=NCCN5C(=O)C6=C7C(=CC=C8C7=C(C=C6)C(=O)N(C8=O)CCC(=NCC(=N)O)O)C5=O)O)O)O)O)O)C(=O)N(C2=O)CCN=C(C(CCCCN)N=C(CCCCC(=NC(CCCCN)C(=NCCN9C(=O)C1=C2C(=CC=C3C2=C(C=C1)C(=O)N(C3=O)CCC(=NCCC(=NCCC(=NCCC(=NC(CCCCN)C(=NCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCC(=NCC(=N)O)O)C1=O)O)O)O)O)O)C9=O)O)O)O)O"
101375553,C54H62N2O4,802.470958464,"CC(C)C1=CC2=C(C=C1)C3(CCCC(C3CC2)(C)CN4C(=O)C5=C6C(=CC=C7C6=C(C=C5)C(=O)N(C7=O)CC8(CCCC9(C8CCC1=C9C=CC(=C1)C(C)C)C)C)C4=O)C"
101375643,C113H100N8O16,1824.7257291199994,"CCCCC(CC)CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C5=CC=C(C=C5)C(C6=CC=C(C=C6)N7C(=O)C8=C9C(=CC=C2C9=C(C=C8)C(=O)N(C2=O)CC(CC)CCCC)C7=O)(C2=CC=C(C=C2)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CC(CC)CCCC)C2=O)C2=CC=C(C=C2)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CC(CC)CCCC)C2=O)C1=O"
101378067,C21H19N5O7,453.12844794800003,"C1=CC2=C3C(=CC=C4C3=C1C(=O)N(C4=O)CCNC(=O)CO)C(=O)N(C2=O)C(CN)C(=O)N"
101386563,C38H32N4O4,608.242355504,"CCCCCCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C5=CC=C(C=C5)C6=CC(=NC=C6)C7=CC=CC=N7)C1=O"
101389109,C44H31N5O7,741.2223483320001,"CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C5=CC=C(C=C5)N6C(=O)C7=C8C(=C(C=C7)N9CCN(CC9)C2=CC=C(C=C2)OC)C=CC=C8C6=O)C1=O"
101389110,C38H27N5O7,665.191048204,"CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)N5C(=O)C6=C7C(=C(C=C6)N8CCN(CC8)C9=CC=C(C=C9)OC)C=CC=C7C5=O)C1=O"
101396872,C62H38N2O10,970.2526454160002,"C1=CC=C(C=C1)OC2=CC(=CC=C2)OC3=CC=CC(=C3)OC4=CC=C(C=C4)N5C(=O)C6=C7C(=CC=C8C7=C(C=C6)C(=O)N(C8=O)C9=CC=C(C=C9)OC1=CC(=CC=C1)OC1=CC=CC(=C1)OC1=CC=CC=C1)C5=O"
101399958,C32H26N2O12S2,694.0927162720001,"C1=CC=C(C(=C1)C2=CC(=C(C=C2)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)NC6=O)C3=O)OCCCS(=O)(=O)O)OCCCS(=O)(=O)O"
101401880,C42H32N4O8,720.222013984,"C1CCC(C(C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6CCCCC6N7C(=O)C8=CC=CC=C8C7=O)C2=O)N9C(=O)C1=CC=CC=C1C9=O"
101401881,C38H16N4O8,656.0968134720001,"C1=CC2=C3C(=C1)C(=O)N(C(=O)C3=CC=C2)N4C(=O)C5=C6C(=CC=C7C6=C(C=C5)C(=O)N(C7=O)N8C(=O)C9=CC=CC1=C9C(=CC=C1)C8=O)C4=O"
101401887,C34H29N3O6,575.205635648,"C1CCC(CC1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6CCCCC6N7C(=O)C8=CC=CC=C8C7=O)C2=O"
101401888,C32H21N3O6,543.143035392,"C1CCC(CC1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)N6C(=O)C7=CC=CC8=C7C(=CC=C8)C6=O)C2=O"
101402144,C42H46N2O4,642.345757952,"CC(C)(C)C1=CC(=CC(=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC(=CC(=C6)C(C)(C)C)C(C)(C)C)C2=O)C(C)(C)C"
101403968,C48H44N4O8,804.3159143680001,"C1CCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCCCC=CCCCCN6C(=O)C7=C8C(=CC=C9C8=C(C=C7)C(=O)N(C9=O)CCCCC=CC1)C6=O)C2=O"
101415047,C30H42N4O4+2,522.31950866418,"CC[N+](CC)(CC)CCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CC[N+](CC)(CC)CC)C1=O"
101416041,C29H23N3O9,557.1434293159999,"COC(=O)C(CC1=CC=CC=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C(CCC(=O)N)C(=O)O)C2=O"
101416042,C61H44N4O8S,992.287985368,"C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)N4C=C(N=C4)CC(C(=O)O)N5C(=O)C6=C7C(=CC=C8C7=C(C=C6)C(=O)N(C8=O)C(CSC(C9=CC=CC=C9)(C1=CC=CC=C1)C1=CC=CC=C1)C(=O)O)C5=O"
101416043,C28H20N2O11,560.1067094599999,"COC(=O)C(CC(=O)O)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(CC5=CC=C(C=C5)O)C(=O)O)C1=O"
101416044,C33H29N3O8,595.1954648880001,"CCC(C)C(C(=O)OC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(CC5=CNC6=CC=CC=C65)C(=O)OC)C1=O"
101418337,C31H22N2O6,518.147786424,"CC(C)(C)C1=CC=C(C=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC=C(C=C6)C(=O)O)C2=O"
101420640,C58H58N2O8S2,974.3634588160002,"CC(=O)SC1=CC=C(C=C1)N2C(=O)C3=CC(=C4C5=C3C(=C(C=C5C(=O)N(C4=O)C6=CC=C(C=C6)SC(=O)C)OC7=CC(=CC(=C7)C(C)(C)C)C(C)(C)C)C2=O)OC8=CC(=CC(=C8)C(C)(C)C)C(C)(C)C"
101420641,C50H42N2O6S4,894.1925710640002,"CC(=O)SC1=CC=C(C=C1)N2C(=O)C3=CC(=C4C5=C3C(=C(C=C5C(=O)N(C4=O)C6=CC=C(C=C6)SC(=O)C)SC7=CC=C(C=C7)C(C)(C)C)C2=O)SC8=CC=C(C=C8)C(C)(C)C"
101420642,C52H48N4O6S2,888.301527256,"CC(=O)SC1=CC=C(C=C1)N2C(=O)C3=CC(=C4C5=C3C(=C(C=C5C(=O)N(C4=O)C6=CC=C(C=C6)SC(=O)C)NCC7=CC=C(C=C7)C(C)(C)C)C2=O)NCC8=CC=C(C=C8)C(C)(C)C"
101420643,C52H46N2O6S4,922.2238711920002,"CC(=O)SC1=CC=C(C=C1)N2C(=O)C3=CC(=C4C5=C3C(=C(C=C5C(=O)N(C4=O)C6=CC=C(C=C6)SC(=O)C)SCC7=CC=C(C=C7)C(C)(C)C)C2=O)SCC8=CC=C(C=C8)C(C)(C)C"
101420644,C58H60N4O6S2,972.39542764,"CC(=O)SC1=CC=C(C=C1)N2C(=O)C3=CC(=C4C5=C3C(=C(C=C5C(=O)N(C4=O)C6=CC=C(C=C6)SC(=O)C)NC7=CC(=CC(=C7)C(C)(C)C)C(C)(C)C)C2=O)NC8=CC(=CC(=C8)C(C)(C)C)C(C)(C)C"
101420646,C52H47N3O6S3,905.262699224,"CC(=O)SC1=CC=C(C=C1)N2C(=O)C3=CC(=C4C5=C3C(=C(C=C5C(=O)N(C4=O)C6=CC=C(C=C6)SC(=O)C)SCC7=CC=C(C=C7)C(C)(C)C)C2=O)NCC8=CC=C(C=C8)C(C)(C)C"
101420723,C30H28N2O6,512.1947366159999,"CC(C)(C)C1=CC(=C(C=C1)C(C)(C)C)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CC(=O)O)C2=O"
101438378,C148H118N20O33,2702.817016236001,"CC1=C(C(=C(C(=C1N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCN=C(CN)O)C2=O)C)C)N6C(=O)C7=C8C(=CC=C9C8=C(C=C7)C(=O)N(C9=O)C1=C(C(=C(C(=C1C)C)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCN=C(CN=C(COCCOCCOCC(=NCC(=NCCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C3=C(C(=C(C(=C3C)C)N3C(=O)C4=C5C(=CC=C7C5=C(C=C4)C(=O)N(C7=O)C4=C(C(=C(C(=C4C)C)N4C(=O)C5=C7C(=CC=C8C7=C(C=C5)C(=O)N(C8=O)CCN=C(CN)O)C4=O)C)C)C3=O)C)C)C2=O)O)O)O)O)C1=O)C)C)C6=O)C"
101456347,C54H46N2O4,786.345757952,"CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)C3=CC(=C4C5=C(C=C(C(=C35)C2=O)C#CC6=CC=CC=C6)C(=O)N(C4=O)C7=C(C=CC=C7C(C)C)C(C)C)C#CC8=CC=CC=C8"
101456348,C78H96N4O4,1152.743157552,"CCCCCCN(CCCCCC)C1=CC=C(C=C1)C#CC2=CC3=C4C5=C2C(=O)N(C(=O)C5=CC(=C4C(=O)N(C3=O)C6=C(C=CC=C6C(C)C)C(C)C)C#CC7=CC=C(C=C7)N(CCCCCC)CCCCCC)C8=C(C=CC=C8C(C)C)C(C)C"
101456349,C52H44N4O4,788.336255888,"CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)C3=CC(=C4C5=C(C=C(C(=C35)C2=O)C6=CC=C(C=C6)C#N)C(=O)N(C4=O)C7=C(C=CC=C7C(C)C)C(C)C)C8=CC=C(C=C8)C#N"
101457713,C150H163N25O38S2,2986.1032277760023,"CC(C)NC1=C2C3=C4C(=C1)C(=O)N(C(=O)C4=C(C=C3C(=O)N(C2=O)C(CCC(=O)O)C(=N)O)NC(C)C)CCN=C(COC5=CC=CC=C5C6=C(C=C(C=C6)C7=CC(=C(C=C7)C8=C(C=C(C=C8)OCCN=C(CCCCC9CCSS9)O)OCC(=NCCN1C(=O)C2=CC(=C3C4=C2C(=C(C=C4C(=O)N(C3=O)C(CCC(=O)O)C(=N)O)NC(C)C)C1=O)NC(C)C)O)OCC(=NCCN1C(=O)C2=CC(=C3C4=C2C(=C(C=C4C(=O)N(C3=O)C(CCC(=O)O)C(=N)O)NC(C)C)C1=O)NC(C)C)O)OCC(=NCCN1C(=O)C2=CC(=C3C4=C2C(=C(C=C4C(=O)N(C3=O)C(CCC(=O)O)C(=N)O)NC(C)C)C1=O)NC(C)C)O)O"
101457714,C140H146N24O36,2739.0331569920004,"CC(C)NC1=C2C3=C4C(=C1)C(=O)N(C(=O)C4=C(C=C3C(=O)N(C2=O)C(CCC(=O)O)C(=N)O)NC(C)C)CCN=C(COC5=CC=CC(=C5)C6=CC(=C(C=C6)C7=C(C=C(C=C7)C8=CC(=CC=C8)OCC(=NCCN9C(=O)C1=CC(=C2C3=C1C(=C(C=C3C(=O)N(C2=O)C(CCC(=O)O)C(=N)O)NC(C)C)C9=O)NC(C)C)O)OCC(=NCCN1C(=O)C2=CC(=C3C4=C2C(=C(C=C4C(=O)N(C3=O)C(CCC(=O)O)C(=N)O)NC(C)C)C1=O)NC(C)C)O)OCC(=NCCN1C(=O)C2=CC(=C3C4=C2C(=C(C=C4C(=O)N(C3=O)C(CCC(=O)O)C(=N)O)NC(C)C)C1=O)NC(C)C)O)O"
101457715,C144H166N28O28,2735.242636672001,"CC(C)NC1=C2C3=C4C(=C1)C(=O)N(C(=O)C4=C(C=C3C(=O)N(C2=O)C(CCCCN)C(=N)O)NC(C)C)CCN=C(COC5=CC=CC(=C5)C6=CC(=C(C=C6)C7=C(C=C(C=C7)C8=CC(=CC=C8)OCC(=NCCN9C(=O)C1=CC(=C2C3=C1C(=C(C=C3C(=O)N(C2=O)C(CCCCN)C(=N)O)NC(C)C)C9=O)NC(C)C)O)OCC(=NCCN1C(=O)C2=CC(=C3C4=C2C(=C(C=C4C(=O)N(C3=O)C(CCCCN)C(=N)O)NC(C)C)C1=O)NC(C)C)O)OCC(=NCCN1C(=O)C2=CC(=C3C4=C2C(=C(C=C4C(=O)N(C3=O)C(CCCCN)C(=N)O)NC(C)C)C1=O)NC(C)C)O)O"
101460130,C28H18N2O6,478.11648629599995,"C1=CC(=CC(=C1)O)CN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CC6=CC(=CC=C6)O)C2=O"
101461372,C62H55N3O4,905.4192572399999,"CCCCCCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C5=CC=C(C=C5)C6=CC=C(C=C6)C7=C8C=CC=CC8=C(C9=CC=CC=C97)C2=C(C3=C4C(=C2C)CCCN4CCC3)C)C1=O"
101461373,C56H51N3O4,829.3879571119999,"CCCCCCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C5=CC=C(C=C5)C6=C7C=CC=CC7=C(C8=CC=CC=C86)C9=C(C2=C3C(=C9C)CCCN3CCC2)C)C1=O"
101461374,C68H59N3O4,981.4505573679999,"CCCCCCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C5=CC=C(C=C5)C6=CC=C(C=C6)C7=CC=C(C=C7)C8=C9C=CC=CC9=C(C2=CC=CC=C28)C2=C(C3=C4C(=C2C)CCCN4CCC3)C)C1=O"
101461375,C80H67N3O4,1133.513157624,"CC1=C2CCCN3C2=C(CCC3)C(=C1C4=C5C=CC=CC5=C(C6=CC=CC=C64)C7=CC=C(C=C7)C8=CC=C(C=C8)C9=CC=C(C=C9)C1=CC=C(C=C1)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C2=C(C=CC(=C2)C(C)(C)C)C(C)(C)C)C1=O)C"
101463251,C32H30N2O4,506.22055743999994,"CCCCCCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C5=C(C=C(C=C5C)C#C)C)C1=O"
101464825,C68H72N4O12,1136.5146737440002,"CCCCCCOC1=CC2=C(C=C1CN3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)CC7=CC(=C(CN8C(=O)C9=C1C(=CC=C4C1=C(C=C9)C(=O)N(C2)C4=O)C8=O)C=C7OCCCCCC)OCCCCCC)C3=O)OCCCCCC"
101464826,C102H108N6O18,1704.7720106159995,"CCCCCCOC1=CC2=C(C=C1CN3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)CC7=CC(=C(CN8C(=O)C9=C1C(=CC=C4C1=C(C=C9)C(=O)N(C4=O)CC1=C(C=C(CN4C(=O)C5=C6C(=CC=C9C6=C(C=C5)C(=O)N(C2)C9=O)C4=O)C(=C1)OCCCCCC)OCCCCCC)C8=O)C=C7OCCCCCC)OCCCCCC)C3=O)OCCCCCC"
101465406,C40H32N4O4,632.242355504,"CCCCCCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C5=CC=C(C=C5)C#CC6=CN=C(C=C6)C7=CC=CC=N7)C1=O"
101466052,C34H34N2O4S2,598.195999568,"CCCCCCN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C5=CC=CS5)C(=O)N(C3=O)CCCCCC)C6=CC=CS6"
101466053,C36H22N2O4S2,610.102099184,"CC1=CC=C(C=C1)N2C(=O)C3=CC(=C4C5=C(C=C(C(=C35)C2=O)C6=CC=CS6)C(=O)N(C4=O)C7=CC=C(C=C7)C)C8=CC=CS8"
101467832,C90H104N20O16,1720.7939172479992,"CN(C)CCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCOCCN5C=C(N=N5)CCC(=NCCCN6CCN(CC6)CCCN7C(=O)C8=C9C(=CC=C2C9=C(C=C8)C(=O)N(C2=O)CCCN2CCN(CC2)CCCN=C(CCC2=CN(N=N2)CCOCCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCCN(C)C)C2=O)O)C7=O)O)C1=O"
101470216,C36H38N4O10S2+2,750.2018382561803,"CC[N+](C)(CC)OS(=O)(=O)C1=CC=CC=C1C2=C(C=C(C=C2)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)NC6=O)C3=O)S(=O)(=O)O[N+](C)(CC)CC"
101470217,C38H22N2O8S,666.109686664,"C1=CC=C(C=C1)OC2=CC=C(C=C2)S(=O)(=O)C3=CC=C(C=C3)OC4=CC=CC(=C4)N5C(=O)C6=C7C(=CC=C8C7=C(C=C6)C(=O)NC8=O)C5=O"
101470218,C42H50N4O12S2+2,866.2855678801802,"CC[N+](C)(CC)OS(=O)(=O)CCCOC1=CC=CC(=C1)C2=CC(=C(C=C2)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)NC6=O)C3=O)OCCCS(=O)(=O)O[N+](C)(CC)CC"
101471319,C58H62N2O8,914.4506169440001,"CCCCCCCCN1C(=O)C2=C(C(=C3C4=C2C(=C(C(=C4C(=O)N(C3=O)CCCCCCCC)C5=CC=C(C=C5)OC)C6=CC=C(C=C6)OC)C1=O)C7=CC=C(C=C7)OC)C8=CC=C(C=C8)OC"
101471320,C54H54N2O4,794.408358208,"CCCCCCCCN1C(=O)C2=C(C(=C3C4=C2C(=C(C(=C4C(=O)N(C3=O)CCCCCCCC)C5=CC=CC=C5)C6=CC=CC=C6)C1=O)C7=CC=CC=C7)C8=CC=CC=C8"
101471321,C58H50N6O4,894.38935408,"CCCCCCCCN1C(=O)C2=C(C(=C3C4=C2C(=C(C(=C4C(=O)N(C3=O)CCCCCCCC)C5=CC=C(C=C5)C#N)C6=CC=C(C=C6)C#N)C1=O)C7=CC=C(C=C7)C#N)C8=CC=C(C=C8)C#N"
101471323,C62H54N2O4,890.4083582080001,"CCCCCCCCN1C(=O)C2=C3C(=C(C(=C4C3=C(C(=C2C#CC5=CC=CC=C5)C#CC6=CC=CC=C6)C(=O)N(C4=O)CCCCCCCC)C#CC7=CC=CC=C7)C#CC8=CC=CC=C8)C1=O"
101474222,C38H37N3O5,615.273321284,"CCCCCCCCN1CCCC1C2=CC=C(C=C2)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C7=CC=C(C=C7)O)C3=O"
101474946,C56H78N14O16,1202.5720224159993,"C1CN(CCN1CCCNC(=O)CCC2=CN(N=N2)CC3C(C(C(C(O3)O)O)O)O)CCCN4C(=O)C5=C6C(=CC=C7C6=C(C=C5)C(=O)N(C7=O)CCCN8CCN(CC8)CCCNC(=O)CCC9=CN(N=N9)CC1C(C(C(C(O1)O)O)O)O)C4=O"
101478907,C29H28N2O7S,548.1617222359998,"CC(C)(C)C1=CC(=C(C=C1)C(C)(C)C)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CS(=O)(=O)O)C2=O"
101479009,C58H82N14O16,1230.6033225439992,"C1CN(CCN1CCCNC(=O)CCC2=CN(N=N2)CC3C(C(C(C(O3)CO)O)O)O)CCCN4C(=O)C5=C6C(=CC=C7C6=C(C=C5)C(=O)N(C7=O)CCCN8CCN(CC8)CCCNC(=O)CCC9=CN(N=N9)CC1C(C(C(C(O1)CO)O)O)O)C4=O"
101479032,C42H52N8O6,764.4009813839999,"C#CCC(=O)NCCCN1CCN(CC1)CCCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCCN6CCN(CC6)CCCNC(=O)CC#C)C2=O"
101479033,C23H24N6O5,464.180817868,"CN(C)CCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCOCCN=[N+]=[N-])C1=O"
101479890,C72H47N3O4,1017.356656984,"CC1=C2CCCN3C2=C(CCC3)C(=C1C4=C5C=CC=CC5=C(C6=CC=CC=C64)C7=CC=C(C=C7)C#CC8=CC=C(C=C8)C#CC9=CC=C(C=C9)C#CC1=CC=C(C=C1)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)NC4=O)C1=O)C"
101480168,C64H61N11O9,1127.465372532,"CCCCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C5=CN=C(C=C5)C=NN(C)C6=CC(=CC(=N6)N(C)N=CC7=NC=C(C=C7)N8C(=O)C9=C2C(=CC=C3C2=C(C=C9)C(=O)N(C3=O)CCCCCC)C8=O)COCCCC)C1=O"
101480169,C68H69N11O9,1183.5279727879997,"CCCCC(CC)CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C5=CN=C(C=C5)C=NN(C)C6=CC(=CC(=N6)N(C)N=CC7=NC=C(C=C7)N8C(=O)C9=C2C(=CC=C3C2=C(C=C9)C(=O)N(C3=O)CC(CC)CCCC)C8=O)COCCCC)C1=O"
101487196,C126H107N17O38S2,2529.640433984,"C1CSSC1CCCCC(=NCCOC2=CC(=C(C=C2)C3=C(C=C(C=C3)C4=CC(=C(C=C4)C5=CC=CC=C5OCC(=NCCN6C(=O)C7=C8C(=CC=C9C8=C(C=C7)C(=O)N(C9=O)C(CCC(=O)O)C(=N)O)C6=O)O)OCC(=NCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(CCC(=O)O)C(=N)O)C1=O)O)OCC(=NCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(CCC(=O)O)C(=N)O)C1=O)O)OCC(=NCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(CCC(=O)O)C(=N)O)C1=O)O)O"
101487330,C38H40N4O4,616.30495576,"CC(C)(C)C1=CC(=CC(=C1)CN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CC6=CC(=CC(=C6)CN)C(C)(C)C)C2=O)CN"
101491654,C60H82N2O8,958.6071175840001,"CCCCC(CC)COC1=CC(=CC(=C1)CN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CC6=CC(=CC(=C6)OCC(CC)CCCC)OCC(CC)CCCC)C2=O)OCC(CC)CCCC"
101492053,C18H18N4O4+2,354.13170789618,"C1=CC2=C3C(=CC=C4C3=C1C(=O)N(C4=O)CC[NH3+])C(=O)N(C2=O)CC[NH3+]"
101492054,C18H16N4O4,352.117154992,"C1=CC2=C3C(=CC=C4C3=C1C(=O)N(C4=O)CCN)C(=O)N(C2=O)CCN"
101494446,C50H50N2O4S2,806.32120008,"CCCCCCCCC1=C(SC=C1)C2=CC=C(C=C2)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C7=CC=C(C=C7)C8=C(C=CS8)CCCCCCCC)C3=O"
101494447,C66H82N2O4S2,1030.571601104,"CCCCCCCCC1=C(SC(=C1)C2=CC=C(C=C2)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C7=CC=C(C=C7)C8=CC(=C(S8)CCCCCCCC)CCCCCCCC)C3=O)CCCCCCCC"
101494448,C46H42N2O4S2,750.258599824,"CCCCCCC1=CC=C(S1)C2=CC=C(C=C2)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C7=CC=C(C=C7)C8=CC=C(S8)CCCCCC)C3=O"
101494449,C44H42N2O4S4,790.2027418240001,"CCCCCCC1=CC=C(S1)C2=CC=C(S2)CN3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)CC7=CC=C(S7)C8=CC=C(S8)CCCCCC)C3=O"
101494450,C58H66N2O4S2,918.4464005920001,"CCCCCCCCCCCCC1=CC=C(S1)C2=CC=C(C=C2)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C7=CC=C(C=C7)C8=CC=C(S8)CCCCCCCCCCCC)C3=O"
