CID,MolFormula,MolWeight,SMILES
101764494,C158H166N4O8,2247.2705682719998,CCCCCCCCC1=CC(=C(C=C1C2=CC=C(C=C2)C3=C(C=C(C(=C3)CCCCCCCC)C4=CC=CC(=C4)C5=CC(=C(C(=C5)C(C)C)N6C(=O)C7=C8C(=CC=C9C8=C(C=C7)C1=C2C9=CC=C3C2=C(C=C1)C(=O)N(C3=O)C1=C(C=CC=C1C(C)C)C(C)C)C6=O)C(C)C)CCCCCCCC)CCCCCCCC)C1=CC=C(C=C1)C1=CC(=C(C(=C1)C(C)C)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C2=C3C4=CC=C4C3=C(C=C2)C(=O)N(C4=O)C2=C(C=CC=C2C(C)C)C(C)C)C1=O)C(C)C
101765195,C100H94N14O14,1714.707393687999,CCCC(=NC1=NC(=CC=C1)N=C(C2=CC(=CC(=C2)OC3=C4C5=C6C(=C(C=C7C6=C(C=C5)C(=O)N(C7=O)C8=C(C=CC=C8C(C)C)C(C)C)OC9=CC(=CC(=C9)C(=NC1=CC=CC(=N1)N=C(CCC)O)O)C(=NC1=CC=CC(=N1)N=C(CCC)O)O)C1=C4C2=C(C=C1)C(=O)N(C(=O)C2=C3)C1=C(C=CC=C1C(C)C)C(C)C)C(=NC1=CC=CC(=N1)N=C(CCC)O)O)O)O
101765923,C71H81N3O6,1071.612537312,CCC(CC)N1C(=O)C2=C3C(=CC(=C4C3=C(C=C2)C5=C(C=C6C7=C(C=CC4=C57)C(=O)N(C6=O)C8=CC(=C(C=C8C(C)(C)C)N)C(C)(C)C)OC9=CC(=CC(=C9)C(C)(C)C)C(C)(C)C)OC2=CC(=CC(=C2)C(C)(C)C)C(C)(C)C)C1=O
101769365,C60H78N2O4,890.5961589760001,CCCCCCCCC=CCCCCCCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)CCCCCCCCC=CCCCCCCCC)C1=O
101773354,C49H44N2O4,724.3301078879999,CCCCCCC(CCCCCC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)C8=CC=C(C=C8)C9=CC=CC=C9)C1=O
101773355,C50H44N2O4,736.3301078879999,CCCCCCC(CCCCCC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)C8=CC9=C(C=C8)C2=CC=CC=C2C9)C1=O
101773356,C53H52N2O4,780.3927081439999,CCCCCCC(CCCCCC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)C8=CC(=C(C(=C8)C)C9=C(C=CC=C9C)C)C)C1=O
101773357,C50H22N4O8,806.1437636640002,CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)N8C(=O)C9=C2C(=CC=C3C2=C(C=C9)C2=C4C3=CC=C3C4=C(C=C2)C(=O)N(C3=O)C)C8=O)C1=O
101776820,C154H220N4O16,2381.6524369599992,CCCCCCCCCCCCOC1=CC(=CC(=C1OCCCCCCCCCCCC)OCCCCCCCCCCCC)C(=NCCN2C(=O)C3=CC(=C4C5=C(C=C6C7=C5C(=C(C=C7C(=O)N(C6=O)CCN=C(C8=CC(=C(C(=C8)OCCCCCCCCCCCC)OCCCCCCCCCCCC)OCCCCCCCCCCCC)O)OC9=CC=C(C=C9)C(C)(C)C)C1=C(C=C(C3=C41)C2=O)OC1=CC=C(C=C1)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C)O
101778145,C32H26N2O6,534.179086552,CCCOCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)COCCC)C1=O
101778146,C46H54N2O4,698.408358208,CCCCCCCCCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)CCCCCCCCCCC)C1=O
101778831,C140H190N2O16,2155.4115379999994,CCCCCCOC1=C(C=C2C(=C1)C3=CC(=C(C=C3C4=CC(=C(C=C24)OCCCCCC)OCCCCCCCCCCN5C(=O)C6=C7C(=CC=C8C7=C(C=C6)C9=C1C8=CC=C2C1=C(C=C9)C(=O)N(C2=O)CCCCCCCCCCOC1=C(C=C2C3=CC(=C(C=C3C3=CC(=C(C=C3C2=C1)OCCCCCC)OCCCCCC)OCCCCCC)OCCCCCC)OCCCCCC)C5=O)OCCCCCC)OCCCCCC)OCCCCCC
101778833,C124H158N2O16,1931.1611369759996,CCCCCCOC1=C(C=C2C(=C1)C3=CC(=C(C=C3C4=CC(=C(C=C24)OCCCCCC)OCCN5C(=O)C6=C7C(=CC=C8C7=C(C=C6)C9=C1C8=CC=C2C1=C(C=C9)C(=O)N(C2=O)CCOC1=C(C=C2C3=CC(=C(C=C3C3=CC(=C(C=C3C2=C1)OCCCCCC)OCCCCCC)OCCCCCC)OCCCCCC)OCCCCCC)C5=O)OCCCCCC)OCCCCCC)OCCCCCC
101778834,C128H166N2O16,1987.2237372319996,CCCCCCOC1=C(C=C2C(=C1)C3=CC(=C(C=C3C4=CC(=C(C=C24)OCCCCCC)OCCCCN5C(=O)C6=C7C(=CC=C8C7=C(C=C6)C9=C1C8=CC=C2C1=C(C=C9)C(=O)N(C2=O)CCCCOC1=C(C=C2C3=CC(=C(C=C3C3=CC(=C(C=C3C2=C1)OCCCCCC)OCCCCCC)OCCCCCC)OCCCCCC)OCCCCCC)C5=O)OCCCCCC)OCCCCCC)OCCCCCC
101778835,C132H174N2O16,2043.2863374879996,CCCCCCOC1=C(C=C2C(=C1)C3=CC(=C(C=C3C4=CC(=C(C=C24)OCCCCCC)OCCCCCCN5C(=O)C6=C7C(=CC=C8C7=C(C=C6)C9=C1C8=CC=C2C1=C(C=C9)C(=O)N(C2=O)CCCCCCOC1=C(C=C2C3=CC(=C(C=C3C3=CC(=C(C=C3C2=C1)OCCCCCC)OCCCCCC)OCCCCCC)OCCCCCC)OCCCCCC)C5=O)OCCCCCC)OCCCCCC)OCCCCCC
101784315,C58H32N4O12,976.201672464,C1=CC(=CC(=C1)OC2=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)C7=CC=NC=C7)OC8=CC=CC(=C8)O)C9=C(C=C1C(=C39)C(=C2)C(=O)N(C1=O)C1=CC=NC=C1)OC1=CC=CC(=C1)O)OC1=CC=CC(=C1)O)O
101784361,C54H46N2O5,802.340672572,CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C6=C7C5=C(C=C8C7=C(C=C6)C(=O)N(C8=O)C9=C(C=CC=C9C(C)C)C(C)C)OC1=CC=CC=C1)C2=O
101784362,C58H54N2O5,858.403272828,CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C6=C7C5=C(C=C8C7=C(C=C6)C(=O)N(C8=O)C9=C(C=CC=C9C(C)C)C(C)C)OC1=CC=C(C=C1)C(C)(C)C)C2=O
101784364,C62H62N2O5,914.465873084,CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C6=C7C5=C(C=C8C7=C(C=C6)C(=O)N(C8=O)C9=C(C=CC=C9C(C)C)C(C)C)OC1=CC=C(C=C1)C(C)(C)CC(C)(C)C)C2=O
101789358,C66H70N2O4S4,1082.42184272,CCCCCCC(CCCCCC)N1C(=O)C2=C(C=C3C4=CC(=C5C6=C4C(=CC(=C6C(=O)N(C5=O)C(CCCCCC)CCCCCC)C7=CC=CS7)C8=CC(=C(C2=C38)C1=O)C9=CC=CS9)C1=CC=CS1)C1=CC=CS1
101789486,C39H30N2O5,606.21547206,CC(C)(C)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=C(C=C7C6=C(C=C5)C(=O)N(C7=O)C(C)(C)C)C8=CC=C(C=C8)C=O)C1=O
101789487,C46H34N2O6,710.241686808,CC(C)(C)N1C(=O)C2=C3C(=CC(=C4C3=C(C=C2)C5=C(C=C6C7=C(C=CC4=C57)C(=O)N(C6=O)C(C)(C)C)C8=CC=C(C=C8)C=O)C9=CC=C(C=C9)C=O)C1=O
101791115,C84H126N6O32,1730.8416658719989,COCCOCCOCC(COCCOCCOC)NC(=O)CC(C(=O)NC(COCCOCCOC)COCCOCCOC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)C(CC(=O)NC(COCCOCCOC)COCCOCCOC)C(=O)NC(COCCOCCOC)COCCOCCOC)C1=O
101791116,C152H254N14O64,3299.7051298080028,COCCOCCOCC(COCCOCCOC)NC(=O)CC(C(=O)NC(COCCOCCOC)COCCOCCOC)NC(=O)CC(C(=O)NC(CC(=O)NC(COCCOCCOC)COCCOCCOC)C(=O)NC(COCCOCCOC)COCCOCCOC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)C(CC(=O)NC(CC(=O)NC(COCCOCCOC)COCCOCCOC)C(=O)NC(COCCOCCOC)COCCOCCOC)C(=O)NC(CC(=O)NC(COCCOCCOC)COCCOCCOC)C(=O)NC(COCCOCCOC)COCCOCCOC)C1=O
101791786,C112H136N4O32,2048.913768191999,CC(C)(C)C1=CC=C(C=C1)OC2=C3C4=C5C(=C(C=C6C5=C(C=C4)C(=O)N(C6=O)C7=CC=C(C=C7)NC(=O)C8=CC(=C(C(=C8)OCCOCCOCCOC)OCCOCCOCCOC)OCCOCCOCCOC)OC9=CC=C(C=C9)C(C)(C)C)C1=C3C3=C(C=C1)C(=O)N(C(=O)C3=C2)C1=CC=C(C=C1)NC(=O)C1=CC(=C(C(=C1)OCCOCCOCCOC)OCCOCCOCCOC)OCCOCCOCCOC
101792610,C60H80N8O4,976.63025304,CCCCCCCCCCCCNC1=NC(=NC(=N1)N)NCCCCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C6=C7C5=CC=C8C7=C(C=C6)C(=O)N(C8=O)C(CCCCCCCC)CCCCCCCC)C2=O
101792968,C221H220N8O16,3241.6647329600005,CCCCCCCCCC(CCCCCCCCC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)C8=CC=C(C=C8)C9=CC=C(C=C9)C(C2=CC=C(C=C2)C2=CC=C(C=C2)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C3=C4C5=CC=C5C4=C(C=C3)C(=O)N(C5=O)C(CCCCCCCCC)CCCCCCCCC)C2=O)(C2=CC=C(C=C2)C2=CC=C(C=C2)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C3=C4C5=CC=C5C4=C(C=C3)C(=O)N(C5=O)C(CCCCCCCCC)CCCCCCCCC)C2=O)C2=CC=C(C=C2)C2=CC=C(C=C2)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C3=C4C5=CC=C5C4=C(C=C3)C(=O)N(C5=O)C(CCCCCCCCC)CCCCCCCCC)C2=O)C1=O
101793337,C32H18N2O12,622.085974016,C1=CC2=C3C(=CC=C4C3=C1C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)C(CC(=O)O)C(=O)O)C(=O)N(C2=O)C(CC(=O)O)C(=O)O
101794538,C60H82N2O12,1022.5867760640004,CCCCCCCCCC(CCCCCCCCC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)C(COCCOCCOCCOC)COCCOCCOCCOC)C1=O
101794544,C90H95N5O9,1389.7129796199995,CCCCCCC(CCCCCC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)C8=CC=C(C=C8)C9=NOC(=C9)C2=CC(=CC(=C2)C2=CC(=NO2)C2=CC=C(C=C2)OCCC(C)CCCC(C)C)C2=CC(=NO2)C2=CC=C(C=C2)OCCC(C)CCCC(C)C)C1=O
101794801,C134H144N4O4S6,2064.951185088,CCCCCCC1=C(SC(=C1)C2=CC3=C(S2)C4=C5C6=C7C8=C(C=C36)C(=O)N(C(=O)C8=CC9=C7C1=C5C2=C(C=C1C1=C9SC(=C1)C1=CC(=C(S1)C1=CC(=C(S1)C1=CC=C(C=C1)N(C1=CC=CC=C1)C1=CC=CC=C1)CCCCCC)CCCCCC)C(=O)N(C(=O)C2=C4)C(CCCCCC)CCCCCC)C(CCCCCC)CCCCCC)C1=CC(=C(S1)C1=CC=C(C=C1)N(C1=CC=CC=C1)C1=CC=CC=C1)CCCCCC
101794803,C110H96N4O4S6,1728.575583552,CCCCCCC(CCCCCC)N1C(=O)C2=CC3=C4C5=C6C7=C(C=C5C8=C3SC(=C8)C9=CC=C(S9)C3=CC=C(S3)C3=CC=C(C=C3)N(C3=CC=CC=C3)C3=CC=CC=C3)C(=O)N(C(=O)C7=CC3=C6C5=C4C2=C(C1=O)C=C5C1=C3SC(=C1)C1=CC=C(S1)C1=CC=C(S1)C1=CC=C(C=C1)N(C1=CC=CC=C1)C1=CC=CC=C1)C(CCCCCC)CCCCCC
101799775,C49H50N2O10,826.3465458000002,CCCCCCC(CCCCCC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)C8=CC=C(C=C8)OC9C(C(C(C(O9)CO)O)O)O)C1=O
101800410,C50H54N2O4,746.408358208,CCCCCC(CCCCC)N1C(=O)C2=C3C(=CC(=C4C3=C(C=C2)C5=C(C=C6C7=C(C=CC4=C57)C(=O)N(C6=O)C(CCCCC)CCCCC)C#C)C#C)C1=O
101800414,C70H92N6O11,1192.682407764,CCCCCCCC(CCCCCCC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=C(C=C7C6=C(C=C5)C(=O)N(C7=O)C(CCCCCCC)CCCCCCC)C8=CN(N=N8)CCCC(=O)NC(CCC(=O)O)(CCC(=O)O)CCC(=O)O)C1=O
101800702,C124H176N2O9,1837.3375852119996,CCCCCCCCCCCCC1=CC(=CC(=C1CCCCCCCCCCCC)CCCCCCCCCCCC)N2C(=O)C3=C4C(=CC5=C6C4=C(C=C3)C7=C(C=C8C9=C(C=CC6=C79)C(=O)N(C8=O)C1=CC(=C(C(=C1)CCCCCCCCCCCC)CCCCCCCCCCCC)CCCCCCCCCCCC)OC1=CC=CC(=C1)OCCOCCOC1=CC(=CC=C1)O5)C2=O
101801760,C50H56N4O4,776.4301562719999,CCCCCCCCCCCCN1C(=O)C2=C3C(=CC(=C4C3=C(C=C2)C5=C(C=C6C7=C(C=CC4=C57)C(=O)N(C6=O)CCCCCCCCCCCC)C#N)C#N)C1=O
101802281,C56H72N8O4,920.567652784,CCCCCCCCCCCCNC1=NC(=NC(=N1)N)NCCCCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C6=C7C5=CC=C8C7=C(C=C6)C(=O)N(C8=O)C(CCCCCC)CCCCCC)C2=O
101802569,C172H201N3O4S,2404.533782912,CCCCCCCCN1C(=O)C2=C3C(=CC(=C4C3=C(C=C2)C5=C(C=C6C7=C(C=CC4=C57)C(=O)N(C6=O)C8=CC9=C(C=C8)C2=C(C9(CCCCCC)CCCCCC)C=C(C=C2)C2=CC3=C(C=C2)C2=C(C3(CCCCCC)CCCCCC)C=C(C=C2)C2=CC3=C(C=C2)C2=C(C3(CCCCCC)CCCCCC)C=C(C=C2)C2=CC3=C(C=C2)C2=C(C3(CCCCCC)CCCCCC)C=C(C=C2)N2C3=CC=CC=C3SC3=CC=CC=C32)C2=CC(=CC(=C2)C(C)(C)C)C(C)(C)C)C2=CC(=CC(=C2)C(C)(C)C)C(C)(C)C)C1=O
101803392,C62H42N6O4,934.326753824,CCC(CC)N1C(=O)C2=C(C=C3C4=CC(=C5C6=C4C(=CC(=C6C(=O)N(C5=O)C(CC)CC)C7=CC=C(C=C7)C#N)C8=CC(=C(C2=C38)C1=O)C9=CC=C(C=C9)C#N)C1=CC=C(C=C1)C#N)C1=CC=C(C=C1)C#N
101803874,C55H68N6O10,972.4996923760002,CCCCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)CCN8CCN(CCN(CCN(CC8)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C1=O
101803982,C124H118N6O8,1818.9011147359995,CCCCN1C(=O)C2=CC(=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)C7=CC=C(C=C7)C8=C9C=CC(=N9)C(=C4C=CC(=C(C5=NC(=C(C6=CC=C8N6)C6=CC=C(C=C6)C(C)(C)C)C=C5)C5=CC=C(C=C5)C(C)(C)C)N4)C4=CC=C(C=C4)C(C)(C)C)OC4=CC=C(C=C4)C(C)(C)C)C4=C(C=C(C2=C34)C1=O)OC1=CC=C(C=C1)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C
101804047,C73H79N3O8S,1157.5587874879998,CCCCCC(CCCCC)OC1=C2C3=C4C(=C(C=C5C4=C(C=C3)C(=O)N(C5=O)C6=C(C=CC=C6C(C)C)C(C)C)OC(CCCCC)CCCCC)C7=C2C8=C(C=C7)C(=O)N(C(=O)C8=C1)C9=CC=C(C=C9)C1=C(SC(=C1)C=C(C#N)C(=O)O)C
101804048,C63H72N4O8,1012.535015264,CCCCCC(CCCCC)OC1=C2C3=C4C(=C(C=C5C4=C(C=C3)C(=O)N(C5=O)C6=NC=CN=C6C(=O)O)OC(CCCCC)CCCCC)C7=C2C8=C(C=C7)C(=O)N(C(=O)C8=C1)C9=C(C=CC=C9C(C)C)C(C)C
101804049,C64H73N3O8,1011.539766296,CCCCCC(CCCCC)OC1=C2C3=C4C(=C(C=C5C4=C(C=C3)C(=O)N(C5=O)C6=C(C=CC=N6)C(=O)O)OC(CCCCC)CCCCC)C7=C2C8=C(C=C7)C(=O)N(C(=O)C8=C1)C9=C(C=CC=C9C(C)C)C(C)C
101805966,C68H64N4O4,1000.492756528,CCCCC(CC)CN1C(=O)C2=C3C(=CC(=C4C3=C(C=C2)C5=C(C=C6C7=C(C=CC4=C57)C(=O)N(C6=O)CC(CC)CCCC)C8=CC9=C(C=C8)C2=CC=CC=C2N9CC)C2=CC3=C(C=C2)C2=CC=CC=C2N3CC)C1=O
101805967,C76H68N4O4,1100.524056656,CCCCC(CC)CN1C(=O)C2=C3C(=CC(=C4C3=C(C=C2)C5=C(C=C6C7=C(C=CC4=C57)C(=O)N(C6=O)CC(CC)CCCC)C8=CC=C(C=C8)N(C9=CC=CC=C9)C2=CC=CC=C2)C2=CC=C(C=C2)N(C2=CC=CC=C2)C2=CC=CC=C2)C1=O
101805968,C68H64N4O4,1000.492756528,CCCCC(CC)CN1C(=O)C2=C3C(=CC(=C4C3=C(C=C2)C5=C(C=C6C7=C(C=CC4=C57)C(=O)N(C6=O)CC(CC)CCCC)C8=CC9=C(C=C8)N(C2=CC=CC=C29)CC)C2=CC3=C(C=C2)N(C2=CC=CC=C23)CC)C1=O
101805969,C76H80N4O4,1112.6179570399995,CCCCCCCCCCCCN1C(=O)C2=C3C(=CC(=C4C3=C(C=C2)C5=C(C=C6C7=C(C=CC4=C57)C(=O)N(C6=O)CCCCCCCCCCCC)C8=CC9=C(C=C8)N(C2=CC=CC=C29)CC)C2=CC3=C(C=C2)N(C2=CC=CC=C23)CC)C1=O
101806040,C44H46N2O8,730.3254164320001,CCCCCCOC(=O)CCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)CCCC(=O)OCCCCCC)C1=O
101806041,C48H54N2O8,786.3880166880001,CCCCCCCCOC(=O)CCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)CCCC(=O)OCCCCCCCC)C1=O
101806042,C40H38N2O8,674.2628161760001,CCCCOC(=O)CCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)CCCC(=O)OCCCC)C1=O
101806043,C52H62N2O8,842.4506169440001,CCCCCCCCCCOC(=O)CCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)CCCC(=O)OCCCCCCCCCC)C1=O
101806044,C64H86N2O8,1010.638417712,CCCCCCCCCCCCCCCCOC(=O)CCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)CCCC(=O)OCCCCCCCCCCCCCCCC)C1=O
101806045,C56H70N2O8,898.5132172000001,CCCCCCCCCCCCOC(=O)CCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)CCCC(=O)OCCCCCCCCCCCC)C1=O
101806046,C60H78N2O8,954.575817456,CCCCCCCCCCCCCCOC(=O)CCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)CCCC(=O)OCCCCCCCCCCCCCC)C1=O
101806712,C71H72N2O9,1096.523781884,CCCCCN1C(=O)C2=CC(=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)CCO)OC7=CC=C(C=C7)C(C)(C)C)C8=C(C=C(C2=C38)C1=O)OC9=CC=C(C=C9)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C
101807106,C68H58N2O4,966.439658336,CCCCCCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=C(C=C7C6=C(C=C5C8=CC=C(C=C8)C#CC9=CC=CC=C9)C(=O)N(C7=O)CCCCCCCC)C2=CC=C(C=C2)C#CC2=CC=CC=C2)C1=O
101807107,C84H66N2O4,1166.502258592,CCCCCCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=C(C=C7C6=C(C=C5C8=CC=C(C=C8)C#CC9=C2C=CC=CC2=CC2=CC=CC=C29)C(=O)N(C7=O)CCCCCCCC)C2=CC=C(C=C2)C#CC2=C3C=CC=CC3=CC3=CC=CC=C32)C1=O
101808327,C97H89N7O11+4,1527.6598123483598,CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)C3=CC(=C4C5=C(C=C6C7=C5C(=C(C=C7C(=O)N(C6=O)C8=CC=C(C=C8)CCCC(=NCC9=CC=C(C=C9)C#CC1(CCC5C1(CCC1C5CCC5=C1C=CC(=C5)O)C)O)O)OC1=C[N+](=CC=C1)C)C1=C(C=C(C3=C41)C2=O)OC1=C[N+](=CC=C1)C)OC1=C[N+](=CC=C1)C)OC1=C[N+](=CC=C1)C
101809770,C54H48N2O10,884.3308957360001,C1CCC(CC1)N2C(=O)C3=C4C(=CC5=C6C4=C(C=C3)C7=C(C=C8C9=C(C=CC6=C79)C(=O)N(C8=O)C1CCCCC1)OC1=CC=CC(=C1)OCCOCCOCCOC1=CC(=CC=C1)O5)C2=O
101809771,C56H52N2O11,928.357110484,C1CCC(CC1)N2C(=O)C3=C4C(=CC5=C6C4=C(C=C3)C7=C(C=C8C9=C(C=CC6=C79)C(=O)N(C8=O)C1CCCCC1)OC1=CC=CC(=C1)OCCOCCOCCOCCOC1=CC(=CC=C1)O5)C2=O
101809772,C128H184N2O11,1925.3900147079992,CCCCCCCCCCCCC1=CC(=CC(=C1CCCCCCCCCCCC)CCCCCCCCCCCC)N2C(=O)C3=C4C(=CC5=C6C4=C(C=C3)C7=C(C=C8C9=C(C=CC6=C79)C(=O)N(C8=O)C1=CC(=C(C(=C1)CCCCCCCCCCCC)CCCCCCCCCCCC)CCCCCCCCCCCC)OC1=CC=CC(=C1)OCCOCCOCCOCCOC1=CC(=CC=C1)O5)C2=O
101809773,C126H180N2O10,1881.3637999599996,CCCCCCCCCCCCC1=CC(=CC(=C1CCCCCCCCCCCC)CCCCCCCCCCCC)N2C(=O)C3=C4C(=CC5=C6C4=C(C=C3)C7=C(C=C8C9=C(C=CC6=C79)C(=O)N(C8=O)C1=CC(=C(C(=C1)CCCCCCCCCCCC)CCCCCCCCCCCC)CCCCCCCCCCCC)OC1=CC=CC(=C1)OCCOCCOCCOC1=CC(=CC=C1)O5)C2=O
101810247,C58H78N2O20,1122.514792896,COCCOCCOCCOCC(COCCOCCOCCOC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)C(COCCOCCOCCOC)COCCOCCOCCOC)C1=O
101836743,C32H24N8O6,616.1818804879999,C1=CC2=C3C(=CC=C4C3=C1C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)CCOCCN=[N+]=[N-])C(=O)N(C2=O)CCOCCN=[N+]=[N-]
101837215,C101H86N12O20-4,1786.6103274716384,C1CCC(CC1)N2C(=O)C3=C4C(=CC(=C5C4=C(C=C3)C6=C(C=C7C8=C(C=CC5=C68)C(=O)N(C7=O)C9=CC=C(C=C9)N1C(=O)C3=C4C(=CC(=C5C4=C(C=C3)C3=C(C=C4C6=C(C=CC5=C36)C(=O)N(C4=O)C3=CC=C(C=C3)NC(=O)CCC(=NC(CCC(=O)[O-])C(=NC(CCC(=O)[O-])C(=NC(CCC(=O)[O-])C(=O)O)O)O)[O-])N3CCCC3)N3CCCC3)C1=O)N1CCCC1)N1CCCC1)C2=O
101837216,C101H90N12O20,1790.639433279999,C1CCC(CC1)N2C(=O)C3=C4C(=CC(=C5C4=C(C=C3)C6=C(C=C7C8=C(C=CC5=C68)C(=O)N(C7=O)C9=CC=C(C=C9)N1C(=O)C3=C4C(=CC(=C5C4=C(C=C3)C3=C(C=C4C6=C(C=CC5=C36)C(=O)N(C4=O)C3=CC=C(C=C3)NC(=O)CCC(=NC(CCC(=O)O)C(=NC(CCC(=O)O)C(=NC(CCC(=O)O)C(=O)O)O)O)O)N3CCCC3)N3CCCC3)C1=O)N1CCCC1)N1CCCC1)C2=O
101837217,C121H112N10O22-4,2056.797459543639,CC(C)(C)C1=CC(=CC(=C1)OC2=C3C4=C5C(=C(C=C6C5=C(C=C4)C(=O)N(C6=O)C7=CC=C(C=C7)N8C(=O)C9=C1C(=CC(=C4C1=C(C=C9)C1=C(C=C5C6=C(C=CC4=C16)C(=O)N(C5=O)C1=CC=C(C=C1)NC(=O)CCC(=NC(CCC(=O)[O-])C(=NC(CCC(=O)[O-])C(=NC(CCC(=O)[O-])C(=O)O)O)O)[O-])N1CCCC1)N1CCCC1)C8=O)OC1=CC(=CC(=C1)C(C)(C)C)C(C)(C)C)C1=C3C3=C(C=C1)C(=O)N(C(=O)C3=C2)C1CCCCC1)C(C)(C)C
